"""00000""",0,0,0,2,2,4240,2.5,12,1,60,2,0.0,0,0,3,4,0,70,0.0,"""000ZM4136000""",4,36,0,10,0,0.0,2002,4
"""00000""",0,0,0,2,3,4830,3.0,12,1,55,2,0.0,0,0,4,3,0,60,0.0,"""000000000000""",5,0,0,9,0,0.0,2002,4
"""00000""",0,0,0,4,3,9000,3.1,12,1,60,2,0.0,0,0,4,3,0,45,0.0,"""000000000000""",5,25,0,10,0,0.0,2002,2
"""00000""",0,1,0,1,3,1840,0.0,12,9,60,2,0.0,1,0,4,0,0,70,0.0,"""000000610700""",5,0,0,13,0,0.0,2002,2
"""     """,0,0,0,1,3,25,0.0,11,10,50,2,0.0,0,0,1,0,0,60,0.0,"""000000000000""",5,0,0,14,0,0.0,2002,2
"""00000""",0,1,1,5,3,22228,0.0,12,4,55,2,0.0,1,0,4,0,0,70,0.0,"""000001009400""",5,0,0,9,0,0.0,2002,2
"""00000""",0,2,0,1,3,862,3.5,12,4,70,2,0.0,3,0,3,4,0,60,0.0,"""000000000000""",4,0,0,18,0,0.0,2002,2
"""00000""",0,0,0,3,3,8890,0.0,12,1,60,2,0.4,0,0,2,3,0,60,0.0,"""000B00920000""",4,50,0,10,0,0.1,2002,4
"""00000""",0,0,1,6,1,143108,0.0,12,6,51,2,0.0,0,50,6,0,0,70,0.0,"""000000045N00""",5,0,0,10,0,0.0,2002,6
"""00000""",0,0,0,2,3,4751,4.5,12,0,55,2,0.0,0,0,4,4,0,55,0.0,"""""",4,50,0,12,0,0.0,2002,2
"""00000""",0,1,0,11,3,71951,3.0,12,2,55,2,0.0,1,12,4,4,0,70,0.0,"""000000A05601""",2,0,0,8,0,0.0,2002,6
"""00000""",0,1,0,4,3,8390,1.4,12,1,55,2,0.0,1,0,3,4,0,55,0.0,"""000000000000""",4,0,0,11,0,0.0,2002,4
"""00000""",0,0,0,3,3,6418,3.5,12,2,58,2,0.42,0,0,6,4,0,70,0.0,"""010405401200""",5,0,0,10,0,0.0,2002,2
"""00000""",0,2,0,1,3,1009,4.0,12,0,55,2,0.0,2,0,4,4,0,70,0.0,"""000000R08101""",5,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,3,3,9490,4.8,12,0,57,2,0.0,0,0,4,0,0,60,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,4
"""00000""",0,0,1,1,3,1661,0.0,12,3,55,2,0.0,0,28,5,1,0,70,0.0,"""000000181N00""",5,73,0,11,0,0.0,2002,4
"""00000""",0,0,0,7,3,34000,2.5,12,1,60,2,0.0,0,0,5,2,0,70,0.0,"""000000722300""",2,50,0,11,0,0.0,2002,4
"""00000""",0,0,0,2,3,1000,3.3,10,2,65,2,0.0,0,0,3,4,0,45,0.0,"""000000000000""",4,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,4,3,5100,0.0,11,15,55,2,0.0,0,0,4,4,0,60,0.0,"""000001050100""",4,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,4,3,12850,2.8,12,1,60,2,0.0,0,0,5,4,0,55,0.0,"""000000000000""",5,55,0,10,0,0.0,2002,2
"""00010""",1,1,1,11,1,257000,2.9,12,4,50,2,0.0,1,16,5,0,0,70,0.0,"""000000001001""",4,0,0,7,0,0.0,2002,8
"""00000""",0,4,0,1,3,2287,3.4,11,6,55,2,0.0,4,0,6,0,0,65,0.1,"""000000004300""",5,0,0,13,0,0.6,2002,2
"""00000""",1,1,1,1,3,3000,4.2,12,21,55,2,0.0,1,0,4,0,0,70,0.0,"""000000009500""",5,0,0,12,0,0.0,2002,2
"""00000""",0,0,0,1,3,4770,4.1,12,6,60,2,0.0,0,0,4,0,0,70,0.0,"""000000001500""",5,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,3,3,8923,2.5,15,0,65,2,0.0,0,0,4,4,0,65,0.0,"""000000011700""",1,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,4,3,10288,3.8,18,0,63,2,0.0,0,0,4,4,0,55,0.0,"""000000000000""",1,0,0,9,0,0.0,2002,2
"""00090""",1,1,1,2,1,12909,4.1,12,16,60,2,0.0,1,29,4,0,0,70,0.0,"""000000I09001""",4,0,0,13,0,0.0,2002,4
"""00000""",0,0,0,3,3,2817,3.5,12,2,60,2,0.0,1,0,6,4,0,45,0.0,"""000003610272""",1,1,0,10,0,0.0,2002,2
"""00000""",0,1,1,1,3,3849,0.0,12,9,53,2,0.224,1,0,4,0,0,70,0.0,"""000000216003""",5,0,0,13,0,0.0,2002,2
"""00000""",0,0,0,2,3,5600,0.0,12,5,65,2,0.0,0,0,5,0,0,70,0.0,"""003804000500""",5,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,3,3,9500,1.7,12,1,60,2,0.0,0,0,3,0,0,70,0.0,"""000000000000""",5,0,0,12,0,0.0,2002,2
"""00000""",0,1,0,1,3,1200,0.0,11,4,58,2,0.096,1,0,4,0,0,65,0.0,"""019000001600""",4,0,0,15,0,0.0,2002,2
"""00000""",0,3,1,1,2,2700,0.0,12,11,55,2,0.0,2,0,6,0,0,65,0.0,"""36SR01500100""",5,0,0,10,0,0.2,2002,2
