361,0.0,_SS0502_,1.627,2,0.0,1,0,1632,0,39208007921,0,0,0,2004,2,4,0.0,0.082,2,3,6,0,0,0.255,6.921,0
0,0.053,16,2.037,1,0.0,1,0,1702,0,1.70016E+11,0,0,0,2004,2,0,0.0,0.014,6,2,6,0,0,0.275,26.11,0
47,0.0,83,7.661,0,0.0,0,0,1665,0,047D029,0,0,0,2004,0,0,0.0,0.045,1,3,2,0,0,0.15,15.79,0
151,0.0,0,1.26,0,0.0,0,0,344,0,B01955M08000,0,0,1,2004,0,4,0.0,0.0,1,0,6,0,0,1.073,12.875,0
260,0.0,US    1,5.207,0,0.0,0,0,3672,0,7.903E+11,0,0,0,2004,0,3,0.0,0.0,2,2,1,2,0,0.376,9.075,0
20,0.0,2,2.315,0,0.0,1,0,3982,0,50023106003A,0,0,0,2004,0,0,0.0,0.03,2,2,4,0,0,1.51,0.9,0
0,0.0,150,11.693,1,0.0,0,0,1368,0,11217,0,0,0,2004,1,0,0.0,1.31,5,3,5,0,0,1.31,9.82,0
20,0.0,0,10.402,0,0.0,0,0,1497,0,33194727009B,0,0,0,2004,0,4,0.0,0.0,2,0,1,0,0,0.97,0.0,0
0,0.0,412,6.983,1,0.0,1,0,2449,0,68001016360,0,0,0,2004,2,0,0.0,0.368,3,2,2,0,0,0.072,16.2,0
0,0.0,1,3.93,1,0.0,1,0,3900,0,30719507650,0,0,0,2004,1,0,0.0,0.0,1,2,2,0,0,0.05,481.51,0
0,0.0,0,39.414,1,0.0,0,0,2649,0,1570,100,0,0,2004,1,0,0.0,0.0,5,0,5,0,0,0.24,0.499,0
362,0.0,0,2.259,0,0.0,0,0,674,0,B00440M10000,0,0,2,2004,0,3,0.0,0.0,1,0,6,0,0,0.7,16.093,0
0,0.0,320,15.768,2,1.0,0,1,2248,0,1010395,10,0,0,2004,1,0,0.0,0.13,2,3,2,0,0,0.74,5.97,0
0,0.0,26,3.778,0,0.0,0,0,1456,0,50106002000,0,0,0,2004,0,4,0.0,0.124,8,3,3,0,0,0.58,116.47,0
0,0.0,0,27.251,0,0.0,0,0,1698,0,B00905001000,0,0,0,2004,0,4,0.0,0.0,1,0,2,0,0,0.805,5.633,0
0,0.0,95,2.994,1,0.0,1,0,3778,0,2.50736E+11,0,0,0,2004,1,0,0.0,0.0,3,1,2,4,0,0.73,131.13,1
70,0.0,0,3.545,2,0.0,0,0,1070,0,89FL50550002,0,0,1,2004,2,3,0.0,0.0,0,0,1,0,0,0.0,0.0,0
65,0.0,0,8.129,0,0.0,0,0,1625,0,2.25001E+11,0,0,0,2004,0,4,0.0,0.0,1,0,3,0,0,0.0,12.311,0
0,0.0,0,63.743,2,0.0,0,0,1066,0,8C2000900192,0,0,1,2004,2,3,0.0,0.0,2,0,1,0,0,0.0,0.0,0
278,0.0,395,1.449,0,0.0,1,0,1649,0,5.01403E+11,0,0,0,2004,0,0,0.0,0.0,3,2,2,4,0,0.21,25.06,0
0,0.0,161,4.25,0,0.0,0,0,2813,0,10379,0,0,0,2004,0,4,0.0,0.25,4,3,6,0,0,0.62,5.81,0
142,0.0,0,2.357,0,0.0,0,0,2594,0,2.81E+11,100,0,0,2004,0,3,0.0,0.0,1,0,6,0,0,0.0,7.429,0
8,1.168,295,1.0,0,0.0,1,0,4125,0,1203,0,0,0,2004,0,0,0.0,1.05,1,1,2,10,1,0.652,0.0,1
15,0.0,0,1.378,0,0.0,1,0,1641,0,B07217M29360,0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.19,29.36,0
139,0.0,0,3.931,0,0.0,0,0,3396,0,C00520000000,0,0,0,2004,0,4,0.0,0.0,1,0,6,0,0,0.631,29.612,0
12,0.0,25,11.506,0,0.0,0,0,1887,0,2.0025E+11,0,0,0,2004,0,0,0.0,0.0,1,3,6,0,0,0.0,6.534,0
25,0.0,0,20.037,0,0.0,0,0,1665,0,14500204970,0,0,0,2004,0,0,0.0,0.0,0,0,5,0,0,5.37,4.828,0
0,0.0,0,4.183,0,0.0,0,0,800,0,03057Y110100,0,0,1,2004,0,4,0.0,0.0,0,0,1,0,0,0.0,0.0,0
61,0.0,0,6.303,0,0.0,0,0,1665,0,4.2784E+11,100,0,0,2004,0,4,0.0,0.0,1,0,5,0,0,0.0,2.416,0
0,0.0,1108,7.833,0,0.0,0,0,1399,0,11940,0,0,0,2004,0,2,0.0,0.04,1,3,1,0,0,0.14,0.0,0
0,0.0,00000I80,1.0,0,0.0,1,0,3323,0,I  80 215570,0,0,0,2004,0,0,0.0,0.175,51,1,2,4,0,0.25,215.57,1
